"1.      What do you think are barriers to getting ahead and becoming financially stable?  For each of the  following 27 options listed, please mark (x) if you think it is a “Big Barrier,” “Less of a Barrier” or “Not a Barrier” in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.      Our state is currently in an economic and health crisis. What type of PROGRAMS do you think are most needed to respond? (Pick your top three Priorities in the TOP column, add your next three priorities in the NEXT column)",,,,,,,,,,,,,,,,,,,,Any other program needed that would best help families become self-sufficient? (fill in),"a.      How familiar are you with the programs that are offered by EightCAP, Inc.?",,a.      Which response best describes how you see EightCAP’s current role in our community? (Please pick one.),a.      How can EightCAP best serve in the future? (Pick all the options that you think apply.),,,,,, Which county do you live in?,b. What best describes your relationship with EightCAP?,Have you used any of the following services from EightCAP in the last three years?,,,,,,,,,,,Have you experienced any of the following in the past year?,,,,,,,,,,,,,,,,What best describes your work status? (Check all that apply),What Counties do you work in? Check all that apply.,,,,,Do you have health insurance?,What best describes your Race/Ethnicity?,Gender?,Age,Marital Status,Schooling – last grade/degree completed?,Military Status?,Your current housing situtation?,"What is the monthly cost of housing for you- (include estimated cost of utilities, insurance in amount?)",How many people (adults and children) in your household?,What is your total Household income range?,Do you have a computer at home?,Do you have a Smart phone?,Do you have internet access?,Is there anything else about your circumstances you would like to share?,Is there anything else about the community's changing needs you would like to add?
Not a Barrier,Not a Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Big Barrier,Top Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,None at the moment,Very familiar,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,,,Ionia,Client (in past or currently),,,Early Head Start,,,Food Distribution,,,,,,,"b.	Received a shut-off notice for utilities",,,"e.	Used a food bank or food pantry","f.	Did you or family member cut or skip a meal because there was not enough money for food","g.	Household member lost job/laid off from work",,,,,,,,,,"3.	Work for private business",,,,Montcalm,,No,White or Caucasian,Female,24-44 years,Divorced,Less than High school diploma,N/A,Renting home or apartment,1600,Household of 4,"$12,001 – 25,000",Yes,Yes,Yes,Everything we were having hardships with since early last year our worker has gone above and beyond with resources and guidance,Not at the moment
Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,"More open food banks, more resources such as water and blankets for the homelessness. Getting children out of abusive homes even for a day.",Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Community member,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,18-23 years,Other,Started College,N/A,Renting home or apartment,$1000/month,Household of 2,"$45,001-75,000",Yes,Yes,Yes,"I currently work for mental health. It has been an increasing worry of consumers who are not able to do zoom meetings due to lack of resources, no phone in case they don't have one or don't have the money to afford the minutes. Therefore not being able to be treated for their mental illness.",Just the mental health issues.
Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Top Priority,Top Priority,Top Priority,Next Priority,,,Top Priority,,Next Priority,Next Priority,,,,,,,,Next Priority,,,"I think our community would benefit from having a  liaison to help parents learn how systems work such as the school system, speech therapy prior to pre school age, early on resource.  If parents knew about these resources before they needed them, we might be able to meet the needs of our students before they were in over their head.  Parenting/classes with a  liaison might also make them feel like there is someone on their side that isn’t affiliated with a program all ready and is just there to support them on their parenting journey.  Just a thought.  Thank you for your hard work in early childhood education.",Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,"I think the quality is great, it is the access I am referring to above.",Gratiot,Community member,,,,,,,,,,,,,,,,,,,,,j. Didn’t get a prescription filled because of the cost,,,,,,,"3.	Work for private business",Gratiot,,,,,Yes,White or Caucasian,Female,24-44 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,About $800,Household of 4,"$45,001-75,000",No,Yes,Yes,,"As you know parents want what is best for their kids, but providing them the means and knowledge of how to best and safely do that is the hard part.  Keep up the good work!"
Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Don't know,Big Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Don't know,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,,,Top Priority,,Top Priority,,,,Top Priority,Next Priority,,Next Priority,,Next Priority,,,,Very familiar,,EightCAP’s services are helpful but not vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,,,,Montcalm,Community member,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,No mortgage....utilities about $350,Household of 4,"Over $100,000",Yes,Yes,No,,
Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Not Applicable,Not Applicable,Not Applicable,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Teach them to manage things don't just give them money and don't just pay the bills for them. Make them earn the resources to keep getting them. By that I mean hold them accountable. If they are not managing things per a guideline.,Not familiar with most EightCAP programs,,No opinion,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Gratiot,Community member,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,"f.	Did you or family member cut or skip a meal because there was not enough money for food","g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,,,l. Missed work because child care plans fell through,,,,p. Missed a car payment/ insurance payment,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have Certification,N/A,Own/buying home,"2,400+ it depends on the month",Household of 5,"$45,001-75,000",Yes,Yes,Yes,,
Big Barrier,Don't know,Don't know,Not a Barrier,Don't know,Big Barrier,Big Barrier,Don't know,Big Barrier,Don't know,Don't know,Don't know,Big Barrier,Big Barrier,Big Barrier,Don't know,Don't know,Don't know,Big Barrier,Don't know,Don't know,Big Barrier,Don't know,Don't know,Don't know,Big Barrier,Don't know,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Not Applicable,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Gratiot,Client (in past or currently),,,,Heating Assistance,,Food Distribution,,,,,,,,,,"e.	Used a food bank or food pantry","f.	Did you or family member cut or skip a meal because there was not enough money for food",,,,j. Didn’t get a prescription filled because of the cost,,,,,,p. Missed a car payment/ insurance payment,"3.	Work for private business",,,Isabella,,,Yes,White or Caucasian,Male,45-54 years,Married,High School or GED diploma,N/A,Own/buying home,1100,Household of 4,"$25,001 – 45,000",No,Yes,Yes,,
Not a Barrier,Not a Barrier,Not a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Don't know,Not a Barrier,Not a Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Top Priority,Not Applicable,Next Priority,Next Priority,Not Applicable,Not Applicable,Next Priority,Next Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,,Very familiar,,EightCAP’s services help their clients but have no impact on our community,,,,Advocate for low income residents in the community,,,Montcalm,Community member,,,,,,,,,,,,,,,,,,,,,,,l. Missed work because child care plans fell through,,,,,"7.	Working more than one job",,,,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Divorced,Have College Degree,N/A,Own/buying home,1000,Household of 6,"$25,001 – 45,000",No,Yes,Yes,None,No
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Don't know,Less of a Barrier,,Top Priority,,,,,Top Priority,,,Top Priority,,,,,,,,,,,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,,,Ionia,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.	Retired",,,,,Other,Yes,White or Caucasian,Female,55-69 years,Divorced,High School or GED diploma,N/A,Own/buying home,,Household of 2,"$12,001 – 25,000",Yes,No,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,Top Priority,,,,,Next Priority,,,,,,,,,,,,Not familiar with most EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Community member,,,,,,,,,,,,,,,,"e.	Used a food bank or food pantry","f.	Did you or family member cut or skip a meal because there was not enough money for food",,,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,,"1.	Unemployed, and looking",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,"1,000",Household of 2,"$45,001-75,000",Yes,Yes,Yes,,
Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,Next Priority,Top Priority,,,,Top Priority,,,Top Priority,Next Priority,,,Next Priority,,,,,,,,Very familiar,,EightCAP’s services are vital for a strong community,,Improve access to and/or quality of current programs,,,,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,Ionia,,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,1600,Household of 2,"$75,001-$100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,Advocate for low income residents in the community,,,Gratiot,Client (in past or currently),,Head Start,Early Head Start,Heating Assistance,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,,,,,,,,,,,,"3.	Work for private business",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Other,High School or GED diploma,N/A,Renting home or apartment,700,Household of 6,"$12,001 – 25,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not Applicable,Not Applicable,Top Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,Not Applicable,Next Priority,Next Priority,,Very familiar,,EightCAP’s services are vital for a strong community,,,,,Partner with other organizations and agencies in the community,,Gratiot,Client (in past or currently),,Head Start,Early Head Start,Heating Assistance,,,,,,,,,,,,"e.	Used a food bank or food pantry","f.	Did you or family member cut or skip a meal because there was not enough money for food","g.	Household member lost job/laid off from work",,,,,,,,,p. Missed a car payment/ insurance payment,"1.	Unemployed, and looking",Gratiot,,,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have College Degree,N/A,Own/buying home,1800,Household of 5,"$25,001 – 45,000",Yes,Yes,Yes,,
